portfolio,total_fees,num_trades,num_trades_saved,taxes_HODL,end_price_HODL,taxes_rebalanced,end_price_rebalanced
IOC-EXP-NAV-EFL-ZEC,669.0997280926333,632,0,1538.332179425422,11153.328717701688,8350.167792406164,20672.010003836025
AEON-DASH-DOPE-GRS-NLG,3568.2502053144676,816,0,13792.555295400713,60170.22118160285,48995.389092884885,129411.36014300789
ERC-LSK-GRC-XMR-EXCL,1052.8222502936437,618,0,5475.186565234477,26900.746260937907,17649.06036873662,46978.19830725949
FTC-NXS-SPR-EGC-GRS,4403.628196159898,918,0,14313.537275598108,62254.14910239243,53484.69824474213,155803.2940725311
FLO-BLK-AUR-ERC-ABY,863.8594454914122,694,0,1641.8850681862536,11567.540272745015,11321.854664640578,29019.888125418966
GRS-VIA-VRM-ABY-AUR,3630.2781459803878,852,0,13315.875216322269,58263.500865289076,49255.600999202594,122564.41987933198
BSD-CURE-DOPE-STEEM-EFL,1745.2557714632926,708,0,3093.5641013169743,17374.256405267897,27095.905751498427,61045.524807839705
XMG-CLAM-DOGE-XLM-IOP,851.5195728108689,696,0,2467.7648268652024,14871.05930746081,14486.829847691717,31668.718836132295
PIVX-RBY-VRM-RDD-ABY,1673.1146867810107,698,0,2831.769368320403,16327.077473281612,24789.100873018666,51747.22704933673
SHIFT-XMR-FLO-NLG-SYS,692.1920073197518,642,0,2886.5014088169482,16546.005635267793,9375.03371391557,29997.85121547913
BTC-SHIFT-VTC-GRS-BYC,2454.2304187016866,655,121,15223.265539691638,65893.06215876655,41569.15103721829,125745.94809451375
AUR-AMP-PTC-WAVES-BLK,631.2567391534755,616,0,1710.4942959851742,11841.977183940697,8490.584145687968,21361.302162357955
NLG-MONA-EMC-SLR-ENRG,1410.5063871082918,738,0,4992.573194213079,24970.292776852315,19523.172650306795,46886.96697991433
XCP-STRAT-POT-DOPE-PPC,961.7932531718559,692,0,1415.5707432050144,10662.282972820058,13154.023011184338,27461.092612112083
XMY-DGB-SYS-PIVX-SHIFT,1135.8773904363143,708,0,3199.0616546739357,17796.246618695743,16416.089908470596,42234.90821515821
EMC-DOPE-BSD-SEQ-NXS,3207.421576372998,786,0,4612.868668793847,23451.47467517539,43419.15131150041,97405.39031757784
SHIFT-XCP-XMY-STRAT-SEQ,1477.6241801764977,730,0,2906.199693581646,16624.798774326584,20279.210435136098,38387.675215325835
REP-EXP-LSK-XMR-PIVX,589.546834737794,516,0,4250.716063995644,22002.864255982575,9805.625824163564,27293.613197761926
LSK-AMP-ERC-VTC-BLK,1012.4671716555348,650,0,4890.648027072187,24562.592108288747,15523.129936404262,38652.08799115472
MONA-WAVES-TX-SBD-BRK,2517.4251373333204,756,0,5044.846990302014,25179.387961208056,33317.63806717932,71008.32248657817
BYC-LTC-ZCL-BLK-XMR,1722.7336282012923,726,0,4024.727564230513,21098.910256922052,21897.25459706122,61485.22626792173
FLO-REP-WAVES-AEON-BURST,835.732722955329,700,0,2115.8777303960296,13463.510921584118,11153.225732801826,32344.47387862844
NXS-LSK-RVR-NAV-LBC,1768.9134352303902,710,0,4641.045615473391,23564.182461893564,25091.64738082741,49358.325531827184
DASH-OK-SPR-IOP-XMR,1910.4132034720358,766,0,2759.898115974155,16039.59246389662,24677.611875087256,50096.95569769405
IOC-FLO-SYS-BTC-EGC,773.6601240800856,587,113,2436.9534922244493,14747.813968897797,11733.91421480485,32530.25597147906
ABY-AEON-XRP-AMP-BYC,1169.564641435599,766,0,2236.7615324337457,13947.046129734983,14494.148558932367,34943.49134810148
DCR-BLK-BRK-XRP-NXS,1192.691367440028,704,0,3193.6747382675494,17774.698953070198,16586.6697910291,44508.988452340374
ABY-XRP-ETC-OK-EXCL,1453.5912491546533,714,0,2863.8030008313663,16455.212003325465,22495.914887191742,45353.0543946072
XMY-TX-CURE-ETH-PIVX,1368.1485265342908,688,0,2953.2599158555186,16813.039663422074,21910.000342154864,49348.153754758576
ERC-BURST-IOC-SHIFT-NLG,981.4058142609911,710,0,2531.3460045329007,15125.384018131603,12301.915564878556,31890.375972117134
LSK-NEO-DGB-BRK-BCY,2332.2358473688696,728,0,22161.51323372909,93646.05293491636,36953.55307826345,82855.52069774791
ETH-AMP-ZCL-XMY-BCY,1475.8407917043232,778,0,2242.4511571764137,13969.804628705655,17396.958800853306,44352.70429616007
DASH-DCR-XLM-TX-DOGE,823.9799572730791,660,0,4233.012791163825,21932.0511646553,14871.523832877769,44096.23452218872
FTC-XST-BYC-LTC-GRC,1589.2490082457593,696,0,5130.715899639901,25522.863598559605,23233.946630903956,60741.78643419981
SLR-ERC-CLAM-AUR-BLK,615.7041677646035,606,0,1375.2111272717334,10500.844509086934,8507.471827388666,21529.7088645718
XCP-GRS-XST-CLAM-XVG,5458.893939017217,892,0,24826.261520477092,104305.04608190837,75046.44166837895,203242.71360896932
AMP-DOPE-ETH-CLAM-FLO,753.7054114209833,674,0,1847.57180539591,12390.28722158364,9971.612298222264,26260.326011991245
RVR-DASH-XST-FTC-PTC,2924.9719449055565,782,0,5368.850947755333,26475.403791021334,42827.039478471306,88177.93375445208
AMP-SBD-XVG-EXP-SLR,1673.7648482316195,724,0,11802.213374478486,52208.853497913944,20063.998617222514,44840.67769456168
ETC-NXT-XCP-BLK-AMP,461.9478284233066,586,0,727.5769977298096,7910.307990919238,6042.257888237857,14654.566221135676
XCP-FLO-DOPE-EMC-ETC,1084.6261188436738,726,0,1974.5751115344683,12898.300446137873,14188.917736075808,35563.84440160016
ETC-XRP-ERC-DMD-AEON,1008.9983054678901,648,0,3098.612089890513,17394.44835956205,15820.062114824628,38503.453259485286
STRAT-EBST-SBD-XMY-ERC,3173.6122969646212,800,0,2755.2812614112963,16021.125045645185,39656.37361793321,85021.96265889003
PTC-RDD-ZEC-XCP-XVG,2041.8138539955123,708,0,14248.373118364218,61993.49247345687,30349.447349954884,77368.75901057688
NLG-ETH-ABY-NAV-AMP,663.1564049722557,632,0,1947.2798300899512,12789.119320359805,9231.305481394349,23688.917025371607
XRP-RVR-MONA-FLO-VTC,2227.54971997304,756,0,6454.269812120891,30817.079248483566,32443.42387608462,71482.85241701275
GRS-SLR-XST-NXT-VIA,4177.23308389829,882,0,15025.491521112192,65101.966084448766,57739.72760599988,154670.4452365269
NEOS-LSK-PIVX-VRM-IOP,1619.5316494906224,756,0,3459.8920899177883,18839.568359671153,23718.49531970267,43119.79742605929
REP-XLM-GRC-TX-EGC,1200.9047779844002,706,0,3312.984765524672,18251.93906209869,18513.93663615244,47473.22368898771
ETH-EGC-EXCL-GRS-TX,3216.6259180752118,792,0,14324.21369298946,62296.85477195784,48046.69264671751,138255.65535139915
VRM-GRS-OK-WAVES-BCY,2873.892224951532,844,0,13186.424903823288,57745.69961529315,38486.31645186769,95325.16452200916
OK-SLR-BYC-NLG-EBST,3048.636911809869,862,0,3179.655321781068,17718.62128712427,34327.372032912914,73249.55886448828
STRAT-ABY-NXT-SEQ-EXP,1183.9460547919962,686,0,2190.8601030139907,13763.440412055963,15697.934847094359,29989.316973130342
VRM-LBC-NEO-SPR-ABY,3472.360878675797,848,0,19886.72971564466,84546.91886257863,43077.080186456384,81326.5998234817
SLR-PPC-XMY-GRC-SPR,883.7124254365932,718,0,1128.8654484751432,9515.461793900573,10800.786922499674,24590.401788919513
BLK-EMC-DGB-LTC-LSK,858.4067581152703,618,0,4791.882835909284,24167.531343637136,14582.374890692887,41902.758176492534
POT-SHIFT-XMG-XMR-BSD,1223.336604685725,686,0,3124.1393117909283,17496.557247163713,19356.685465677307,42966.775147073
FTC-CURE-BURST-EBST-BCY,1826.441920311877,814,0,3045.9758937841343,17183.903575136537,24637.47784113536,55346.550430202995
XCP-SHIFT-ABY-VIA-SBD,1481.313897855988,750,0,2321.37644568995,14285.5057827598,18894.213223106213,40442.361827534056
POT-BCY-PPC-PIVX-XCP,417.1125161332418,574,0,1001.4064668227988,9005.625867291195,5876.742176907861,14321.632808346732
SPR-REP-DASH-DGB-ZCL,1948.0371152669068,844,0,2480.5961044417886,14922.384417767154,21767.007495625145,63971.125426634375
BRK-EXCL-EBST-PIVX-VIA,3443.1759053616793,832,0,4257.474513267083,22029.898053068333,43573.87989859498,95061.86714725471
VIA-SYS-EXCL-IOP-POT,1286.514873992107,790,0,2921.1760228740222,16684.70409149609,17740.44202076992,41245.83770212004
LSK-GRS-EFL-VRM-CLAM,2804.3968434475873,794,0,14619.527255300085,63478.10902120034,42601.53231524082,108876.4470074979
NXT-CURE-PPC-SYS-BTC,604.277916980556,512,88,2568.014531259916,15272.058125039664,11556.783783778284,29038.29160567889
CURE-SPR-BLK-GRC-SBD,1018.086271288607,726,0,936.9465334568254,8747.786133827301,11812.805220275408,27922.848498387266
NAV-XMY-XCP-CURE-ZCL,2918.8084624292273,862,0,2805.162558568681,16220.650234274724,34360.09907823014,76356.78966828817
STEEM-RBY-VRM-XLM-SHIFT,1647.9789767148607,754,0,3866.4824419680845,20465.929767872338,23627.637003179218,58146.44702019744
EBST-XLM-DASH-LBC-TX,2758.704380835375,832,0,3903.2448641630754,20612.9794566523,38354.499222883605,85651.31750553768
ETC-DOGE-EGC-NXS-NEO,2038.9298451240813,712,0,20893.716020798,88574.864083192,30630.663950918854,75745.72053942856
BTC-ZEC-NXT-XMY-SPR,976.6955582056214,610,96,2003.3590883661614,13013.436353464645,14534.488180542172,35180.27935089053
DASH-ETC-SPR-BYC-SLR,823.7818335653235,692,0,1806.4935703442661,12225.974281377064,9607.484358849064,25544.043112386156
BYC-LTC-AEON-RBY-MONA,2061.024711647785,724,0,6701.310425096499,31805.241700385996,26378.25176873553,70422.24323445046
PIVX-RDD-NXT-STEEM-LSK,1350.3474393236127,636,0,5287.741905787216,26150.967623148863,23935.352927631284,54465.64999789388
EBST-DOGE-PPC-VIA-EFL,1511.3572111243122,750,0,2866.1063596309486,16464.425438523795,20493.500859502663,49938.78727409014
SYS-ETH-XMY-PTC-PPC,971.5410201349456,626,0,3426.622112750327,18706.488451001307,15638.58403928669,39871.46966653349
ETH-AUR-POT-NLG-STRAT,430.9847595441049,530,24,1416.12553253031,10664.50213012124,6759.1616156160335,18341.10833671845
RVR-DMD-PPC-XLM-WAVES,943.3401806738822,640,0,3596.494463232025,19385.9778529281,15283.997143635428,36338.36704335604
BRK-MONA-ETC-AEON-RDD,2460.7797182638337,798,0,6328.987923004866,30315.951692019466,35169.31034725032,80222.46738462197
ETH-NAV-XMY-EXCL-IOC,1472.9797857309895,688,0,3299.8539755662177,18199.41590226487,22340.810153666538,44732.59365526679
EBST-POT-GRS-RDD-DGB,4943.205859429947,902,0,14115.3492101059,61461.3968404236,72197.69415681394,197768.4190440356
XLM-NAV-DASH-STEEM-ERC,1138.5144351767801,658,0,4781.463759959049,24125.855039836195,20234.69125565064,57379.891102318186
IOC-AEON-OK-DASH-MONA,2882.6959719847227,776,0,6437.110183576127,30748.44073430451,37623.6483524206,77254.19548962257
SPR-DMD-LBC-BCY-BLK,889.3046865561547,736,0,1084.7687200440405,9339.074880176162,9787.663395440184,21148.98691361183
EBST-LSK-IOP-GRS-NAV,6858.868494252672,914,0,15249.373409474261,65997.49363789705,93072.27441955241,232598.9993225452
XLM-STRAT-GRC-CURE-SBD,904.009619507356,660,0,2791.482776460093,16165.931105840373,14222.529245667292,34302.803467444006
POT-BRK-PIVX-GRS-LBC,2011.635043391265,822,0,12620.753658584425,55483.0146343377,27220.872327633326,72167.544200744
NEOS-BSD-STEEM-DGB-WAVES,808.8371067922411,650,0,2114.4758912865123,13457.903565146049,12067.38893389294,31087.491118985377
MONA-RDD-NAV-ETC-NEOS,1530.9904391440095,702,0,5891.872884388426,28567.491537553706,24163.207524421625,53540.247113151396
EBST-NXT-ZCL-EXCL-REP,5615.791785325304,950,0,3723.760218360053,19895.04087344021,65830.87397144469,150352.56516032878
VTC-EXP-NEO-AEON-ETH,2434.115610467011,737,23,22161.006314672937,93644.02525869175,39231.06820674611,90960.76311285965
XST-REP-LTC-IOC-BSD,1545.141454730303,710,0,4123.087678399483,21492.35071359793,21476.186527518617,54408.5104649197
NLG-IOC-STRAT-SBD-XRP,729.39575534757,626,0,1045.7590170166764,9183.036068066705,9810.835653453358,22189.680328762275
XMY-ETH-LTC-DGB-CURE,944.0008196974909,555,33,3465.222218705714,18860.888874822856,17298.733644187778,44155.42876306876
ZCL-BURST-DMD-CLAM-XST,3093.430544149677,868,0,4171.112030877776,21684.448123511105,38586.78507601383,92916.54849256799
BYC-DOGE-BSD-XMR-ZCL,1865.3477977869727,750,0,3601.068778117464,19404.275112469855,24101.766426587885,65801.29086073813
DMD-NAV-SBD-VTC-DOGE,1461.743749227148,682,0,3416.588375716404,18666.353502865615,22473.12910278435,46133.31565711087
SHIFT-TX-XMR-XLM-IOP,1660.440211411292,796,0,3984.953541855253,20939.814167421013,25571.433993332234,58182.912098990295
REP-VIA-GRC-RBY-POT,622.806084511051,614,0,1772.4511259668643,12089.804503867457,8952.161740104177,23269.934282559218
NEO-BCY-RVR-SBD-STEEM,2151.6369698865465,704,0,20134.240560102586,85536.96224041034,31560.68504618697,68196.20448518588
XMY-ABY-PIVX-VIA-NXS,1963.8354885597232,782,0,3618.062209265101,19472.248837060404,25713.36298245725,56508.880314247515
VIA-ERC-DASH-DOPE-SPR,2071.3469532708514,792,0,3649.724570495988,19598.89828198395,25311.03436378975,64140.64567184252
NEOS-LSK-EFL-SBD-POT,1093.7311936250094,638,0,3019.0821706573424,17076.32868262937,15288.248355680615,33427.70515207089
EMC-XCP-FLO-NLG-NXS,941.9908679880734,736,0,2314.2798037386538,14257.119214954615,10543.367866565499,31199.745466196342
POT-XMY-BLK-DCR-AEON,1042.483444297197,708,0,2679.391957433748,15717.567829734991,15914.85199613539,37489.147576303665
SHIFT-XMY-MONA-POT-ZEC,1504.4540142135113,714,0,5316.524453080847,26266.097812323387,21994.96668573571,48891.918406968296
AEON-XST-EFL-IOP-SBD,2978.2017490672174,866,0,3227.675081677424,17910.700326709695,35116.66990410415,74897.75889109993
ZCL-NEOS-REP-FTC-VRM,2556.672252697971,832,0,2960.183528184485,16840.73411273794,29371.382456571482,70120.84165821335
CLAM-XVG-EMC-EBST-ZEC,2906.0512069107604,788,0,13341.507371946755,58366.02948778702,41115.47516523248,100171.94177527122
VTC-DOPE-WAVES-FTC-AMP,1550.4111349730942,750,0,3816.5151706021024,20266.06068240841,22348.049465890814,48643.51184610314
EBST-NAV-SLR-MONA-XRP,3473.692255020823,816,0,6096.471882658808,29385.88753063523,49122.424332033064,104250.86904148501
GRC-LSK-ENRG-SLR-SPR,1047.331632553207,718,0,2827.1844854079295,16308.737941631718,12501.98813953155,29411.35055830925
AMP-DASH-PTC-SEQ-DGB,1138.7560204209772,702,0,3614.6333691553555,19458.533476621422,16524.519200105075,38986.23030130204
PPC-RBY-ZEC-SHIFT-SEQ,883.2703261051403,678,0,2536.656444252918,15146.625777011672,11383.2142418788,30851.646141517875
BYC-XVG-DMD-WAVES-AMP,1821.8364969835093,736,0,13427.122198881876,58708.488795527504,23729.88027372348,57404.84635044253
ZCL-NEOS-PIVX-OK-FLO,2516.3835208996834,886,0,3015.17746924886,17060.70987699544,27972.05661036241,68613.56191542745
SBD-CURE-EBST-SLR-NXS,2953.0857109009494,784,0,2799.439255551056,16197.757022204223,37277.10762803164,78525.3018370452
PIVX-SEQ-FLO-SLR-SHIFT,1185.60090126604,742,0,3185.2988077288883,17741.195230915553,15055.639050243723,37685.79678489369
IOP-EMC-XST-NXS-XMY,3273.8387188686625,880,0,4141.1372380993525,21564.54895239741,42320.69541548889,92032.78427513319
BRK-DMD-PIVX-EXP-EBST,2449.3335853550366,760,0,2893.533596933732,16574.134387734928,31371.718349765917,60793.282508688135
GRC-VRM-BURST-ERC-ENRG,1073.844678876019,726,0,2211.7812930559344,13847.125172223738,14817.309342716728,33715.22385547825
LSK-NEOS-POT-XCP-LTC,840.2420076892134,634,0,3667.9472391225354,19671.78895649014,12430.754510545185,27522.312058556367
ENRG-LBC-BURST-MONA-NAV,1446.4735499048104,696,0,5197.597238286244,25790.388953144975,20045.338622753738,45729.21062371822
VIA-CLAM-RDD-STRAT-REP,782.5904073052792,666,0,2857.166415354881,16428.665661419524,11626.35048569551,31353.181347535232
VIA-WAVES-XLM-SHIFT-VRM,1499.07266804458,706,0,4503.723305562714,23014.893222250856,22793.056397747172,53978.81589992869
RVR-XRP-IOP-RDD-ETH,1459.4216898229276,728,12,2889.413824251911,16557.655297007645,22833.69857950903,49522.840915597786
BCY-FLO-ETH-XMY-BURST,636.5453228034523,604,0,2036.7157619266786,13146.863047706714,9427.516775928794,24793.31325701147
SYS-DCR-NEO-IOC-LBC,1408.9980551105323,690,0,21060.192475639837,89240.76990255935,21068.704729571655,58562.30115673217
MONA-NXS-AEON-LSK-SHIFT,3668.2726991058557,850,0,8717.713383848135,39870.85353539254,46367.26899889922,116282.31526224394
EMC-EBST-PTC-SHIFT-XMR,3349.128559449327,810,0,4681.735097718723,23726.940390874894,46160.04600585911,106790.47692297529
XMY-REP-SBD-XST-PIVX,2035.5638516200343,716,0,3475.3017564442134,18901.207025776854,27226.758419424856,62337.801254508544
BRK-NXS-ETH-EGC-LSK,1994.7804394294258,724,0,5220.338598575991,25881.354394303966,28940.493371763758,68486.60502158485
XMY-NLG-SBD-ZCL-EXCL,3397.1464803142985,868,0,2817.2210869180303,16268.884347672121,38519.51309871917,88496.3622813115
RDD-RBY-IOP-STRAT-DOPE,2300.295047832957,802,0,2404.132380733069,14616.529522932276,30370.506561917962,65411.13446221603
BSD-STRAT-XST-FLO-FTC,1944.0958439957535,776,0,4193.451892542367,21773.80757016947,27082.242737912737,66632.19922298988
XRP-BTC-ERC-SPR-TX,1046.4035092746371,609,107,2678.513812663592,15714.055250654368,16276.872193025729,44339.48859555793
AEON-NEO-LSK-BYC-EGC,4253.312685724432,778,0,23494.038721743484,98976.15488697393,63387.04776335973,152805.89237152773
PPC-DCR-NEOS-FTC-EFL,770.0147089059786,666,0,3044.2355801991116,17176.942320796446,11112.620642089005,32476.89677379848
SLR-ZEC-VIA-SHIFT-XMR,765.3553001360126,664,0,3277.118324021453,18108.473296085813,11099.948006778292,31541.486025973005
STEEM-DMD-LSK-DCR-ERC,1110.5472531071896,628,0,5856.6685021507,28426.6740086028,17815.706847557303,57638.95725522202
STEEM-RVR-IOC-XMG-DASH,1462.5705422968651,700,0,2417.186182157854,14668.744728631416,19453.12730541002,39764.6882777058
GRC-BTC-ERC-SYS-DGB,538.557939305729,502,106,3067.846489595773,17271.385958383093,10255.54265453896,33863.036486421224
MONA-XRP-ABY-POT-RBY,1282.5801764512644,676,0,4659.2579027128995,23637.031610851598,19347.332728121215,42378.27844891675
CLAM-XMY-DCR-SHIFT-DOGE,686.4016539041498,652,0,2583.5117775734125,15334.04711029365,9852.355375125026,27477.511952446606
BSD-SLR-DOGE-MONA-BRK,1553.6113208566294,704,0,5261.908732860213,26047.63493144085,24078.376223732237,52599.66855776776
VIA-XMR-XMG-EXCL-EBST,3570.5762077722734,816,0,4719.983798780359,23879.935195121438,49699.677760412786,105255.20785859758
NXT-VIA-BCY-REP-DASH,709.554402592273,638,0,2458.991597615699,14835.966390462796,10787.100913492424,25267.226778249027
PTC-RDD-BYC-NXS-XST,3359.6947768301434,810,0,6207.840859375978,29831.36343750391,42876.99565167938,111415.21023362101
ZCL-DMD-PPC-VRM-EGC,3161.517449682386,842,0,3088.550391162502,17354.201564650008,39568.213777294906,85959.32055717058
PPC-XMY-SHIFT-EXCL-RDD,1636.094275862051,702,0,3776.062048827628,20104.248195310513,25149.359411907415,55236.58601036621
DCR-GRC-LBC-SEQ-RVR,942.2226943125006,642,0,3117.663032064186,17470.652128256745,13502.12511595668,31463.970563855786
OK-LBC-XMG-SPR-MONA,3530.4605587463866,876,0,5607.915000829027,27431.66000331611,41662.497443528606,85891.87484188049
EXP-VTC-DOGE-CURE-ZEC,631.3629842345374,628,0,2337.873049408114,14351.492197632457,9207.86133135459,23365.80541837625
GRS-TX-SYS-DCR-ENRG,2170.8067038585136,816,0,13776.227565001547,60104.91026000619,32068.992417840338,108896.04288821535
NLG-EMC-NAV-EXP-VRM,1061.1124317149752,692,0,2152.9676429231567,13611.870571692627,14764.099808221601,31898.45079776512
ETC-BCY-NEO-AMP-ENRG,892.8184587353538,678,0,19090.792718216086,81363.17087286434,12183.15892312166,30206.59191818981
ABY-TX-CURE-VRM-BTC,1304.5894779290345,605,111,2400.2699746338694,14601.079898535478,23108.967870800567,46922.34285212746
PTC-XST-VIA-BYC-BURST,2198.562992224096,768,0,5513.230334398649,27052.921337594595,28473.393761166742,77366.54701196958
XVG-SHIFT-OK-BURST-BLK,2930.857414582013,762,0,13986.620058623444,60946.48023449378,43842.71061995915,93007.24630274985
GRS-ENRG-BRK-SBD-SYS,3258.9049386207007,848,0,12700.79004006812,55803.16016027248,42076.59033949178,116368.94411359643
CURE-LSK-NLG-DASH-NXS,1168.0127741955614,624,0,4620.254929701844,23481.019718807376,17625.10387119412,42568.33628095279
NEO-RBY-STEEM-BLK-LSK,2004.505729027613,694,0,22135.9575497227,93543.8301988908,32063.728365003546,82492.19255606293
ZEC-AEON-LSK-CURE-AMP,921.9729182461548,672,0,3726.247245570181,19904.988982280724,13115.775324300674,33493.70503072602
BSD-AMP-NEOS-XLM-TX,1069.1975612116598,738,0,2997.652048332495,16990.60819332998,16158.713968578915,37446.24578526775
XCP-SHIFT-DOGE-CLAM-XMR,556.1868382723864,652,0,2019.077794849154,13076.311179396616,8047.011047022586,20223.12610207739
AUR-DMD-ERC-NEO-XMY,3228.321241039759,734,0,21432.473732721137,90729.89493088455,52489.41649340331,106775.49456856097
EXP-AEON-STRAT-LSK-PIVX,1059.0157471039818,678,0,4011.2541617078195,21045.01664683128,14791.674001708561,34994.25219082418
DGB-ETH-NAV-PPC-SPR,849.6035061849809,661,31,2342.434986910912,14369.739947643648,11718.516527852082,33381.64259736381
DCR-SYS-FLO-DGB-ETC,451.9078315017616,598,0,2670.7648884983446,15683.059553993378,6604.332562098246,26454.39695770549
BYC-DOGE-NXS-VIA-XMR,1169.3690610803078,726,0,4146.732645034663,21586.93058013865,15351.715776486864,43632.76168268154
